funcion,estudios,experiencia,ubicacion,skills,tecnologias_aptitudes,idiomas,vacaciones,beneficios,portal_empleo,salario_medio,modalidad_Híbrido,modalidad_Presencial,modalidad_Remoto,jornada_Jornada completa,jornada_Media jornada,jornada_Por horas,contrato_Indefinido,contrato_Otros,contrato_Prácticas,contrato_Temporal
42328.57142857143,0,3.0,0,0,2,1,24.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21000.0,0,2.0,0,0,1,1,25.6,0,0,28500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30545.454545454544,0,3.0,0,0,3,1,25.6,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,5,1,23.8,0,0,52500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,5,1,24.4,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,33300.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,0,3.0,0,0,2,1,28.0,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,1.0,0,0,2,1,23.8,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,2,1,24.4,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,5,1,23.2,0,0,39000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,1,1,24.4,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,2,1,23.8,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,2,1,24.4,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,1,0,2,1,23.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,5.0,0,0,2,1,23.2,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,4,1,23.2,0,0,43100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,2,1,24.2,0,0,91000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
65000.0,0,5.0,0,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,9,1,25.6,0,0,36600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,5.0,0,0,8,0,25.6,0,0,44076.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38736.11111111111,1,3.0,0,0,2,1,23.0,0,0,33900.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,5.0,0,0,6,0,25.6,0,0,42300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,5.0,0,0,6,1,25.6,0,0,42300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,3.0,0,0,8,1,25.6,0,0,37800.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38736.11111111111,1,3.0,0,0,5,0,23.0,0,0,47600.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,3.0,0,0,11,1,25.6,0,0,39900.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,3.0,0,0,4,0,25.6,0,0,35400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34858.20895522388,1,5.0,0,0,8,1,25.6,0,0,44076.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
35900.0,1,3.0,0,0,2,0,22.6,0,0,33900.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,1.0,0,0,2,1,24.4,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,0.0,0,0,4,1,23.2,0,0,37600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24555.555555555555,0,5.0,0,0,2,1,25.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,3,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,0,0,2,1,23.8,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,2,1,23.2,0,0,35700.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,5,1,23.8,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,1.0,0,0,4,1,23.2,0,0,41100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,3,1,24.4,0,0,77000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21000.0,1,1.0,0,0,1,0,25.6,0,0,15500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,2.0,0,0,3,1,23.8,0,0,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55125.0,0,1.0,0,0,1,1,23.8,0,0,40500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,1,2.0,0,0,11,1,23.8,0,0,45000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,5.0,0,0,12,0,23.2,0,0,43500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38300.0,1,3.0,0,0,2,1,28.0,0,0,33900.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,1,3.0,0,0,6,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,3.0,0,0,1,1,24.2,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36411.42857142857,1,2.0,0,0,2,1,22.6,0,0,28200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,1,2.0,0,0,3,0,22.6,0,0,40800.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,3.0,1,0,8,1,23.8,0,0,37800.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32100.0,1,3.0,0,0,10,0,25.6,0,0,35400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,5.0,0,0,8,1,25.6,0,0,44076.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
43729.166666666664,1,3.0,0,0,5,0,23.2,0,0,47600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42000.0,1,2.0,0,0,9,0,24.2,0,0,28500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,1,2.0,0,0,2,1,23.8,0,0,42000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,4,1,23.2,0,0,40500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,4,1,24.0,0,0,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,0.0,0,0,1,1,24.0,0,0,43000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,2.0,0,0,6,1,24.2,0,0,30900.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38700.0,0,2.0,0,0,3,1,23.0,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55125.0,0,1.0,0,0,1,1,23.8,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,2,1,23.8,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,0,2.0,0,0,3,1,25.6,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32100.0,0,3.0,0,0,1,1,25.6,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,3,1,23.8,0,0,43500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,1,0,4,1,23.2,0,0,61200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,3.0,0,0,3,1,22.6,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,33000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,1,1,23.8,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,2,1,24.4,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,0,3.0,0,0,2,1,28.0,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,33300.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,0,3.0,0,0,3,1,25.6,0,0,25500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,5,1,23.2,0,0,55800.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,1,1,23.2,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,43500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,3.0,0,0,5,1,24.2,0,0,39000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,5.0,0,0,1,1,24.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,2.0,0,0,2,1,23.8,0,0,35700.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,2.0,0,0,4,1,24.4,0,0,43100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49545.454545454544,0,3.0,1,0,3,1,23.8,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,10,1,23.2,0,0,37200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
43729.166666666664,0,1.0,0,0,2,1,23.2,0,0,33300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36131.57894736842,0,3.0,0,0,3,1,22.6,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,3.0,0,0,2,1,22.6,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,3,1,23.2,0,0,37500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,1,1,24.0,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,6,1,23.2,0,0,66000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,5.0,0,0,1,1,23.8,0,0,63000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,3.0,0,0,2,1,22.6,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42328.57142857143,0,3.0,0,0,1,1,24.2,0,0,39600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36411.42857142857,1,2.0,0,0,8,1,22.6,0,0,27000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,9,0,25.6,0,0,36600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,5.0,0,0,7,1,25.6,0,0,42432.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,3.0,0,0,2,1,22.6,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,0,3.0,0,0,1,1,25.6,0,0,33000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,3,1,24.0,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30545.454545454544,0,3.0,0,0,2,1,25.6,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,5.0,0,0,1,1,23.0,0,0,66000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,5.0,0,0,1,1,23.8,0,0,64000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,8,1,23.2,0,0,37800.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36411.42857142857,1,3.0,0,0,8,1,22.6,0,0,37800.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,1,3.0,0,0,2,1,23.8,0,0,27500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36411.42857142857,1,3.0,0,0,4,1,22.6,0,0,35400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,2,1,25.6,0,0,33900.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,4,1,25.6,0,0,35400.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,5.0,0,0,3,1,23.2,0,0,42000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,1.0,0,0,1,0,23.2,0,0,21100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,3.0,0,0,3,1,25.6,0,0,41976.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42000.0,1,3.0,0,0,3,1,24.2,0,0,41976.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,0,3.0,0,0,2,1,22.6,0,0,46500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,3,1,23.2,0,0,30000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,1,1,23.8,0,0,36000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,1.0,0,0,6,1,23.2,0,0,33500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,1.0,0,0,4,1,23.8,0,0,49500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,0.5,0,0,2,1,23.2,0,0,40300.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,2.0,0,0,1,1,24.4,0,0,28500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
48728.57142857143,0,3.0,0,0,2,1,23.8,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,3.0,0,0,4,1,24.0,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,1,3.0,0,0,1,0,22.6,0,0,38400.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,1,3.0,0,0,8,0,23.2,0,0,42000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,1,0.0,0,0,3,1,23.8,0,0,42300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34858.20895522388,1,2.0,0,0,3,1,25.6,0,0,40800.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,2.0,0,0,3,0,25.6,0,0,40800.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,1,2.0,0,0,8,1,23.0,0,0,29100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,1,3.0,0,0,3,1,28.0,0,0,41976.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,2.0,0,0,4,1,25.6,0,0,31200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,2.0,0,0,4,0,25.6,0,0,31200.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,3,1,23.2,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,1,1,23.2,0,0,37500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42000.0,0,5.0,0,0,2,1,24.2,0,0,56100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,0,3.0,0,0,2,1,23.0,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37650.0,0,5.0,0,0,2,1,27.8,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,0.0,0,0,3,1,24.4,0,0,54000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21000.0,1,5.0,0,0,5,0,25.6,0,0,37500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
43854.6875,1,3.0,0,0,5,1,23.2,0,0,47600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,1,3.0,0,0,9,0,23.0,0,0,36600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,1,3.0,0,0,2,0,24.0,0,0,33900.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,1,3.0,0,0,10,1,23.0,0,0,35400.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38736.11111111111,1,3.0,0,0,10,0,23.0,0,0,35400.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37650.0,1,3.0,0,0,3,0,27.8,0,0,41976.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
38300.0,1,0.0,0,0,3,0,28.0,0,0,42000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34858.20895522388,1,5.0,0,0,7,0,25.6,0,0,42432.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35900.0,1,2.0,0,0,4,0,22.6,0,0,31200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53142.857142857145,0,3.0,0,0,5,1,23.8,0,0,39000.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,4,1,23.2,0,0,43200.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50750.0,0,3.0,0,0,3,1,23.8,0,0,42600.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43854.6875,0,2.0,0,0,2,1,23.2,0,0,45000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,42600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,40500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30545.454545454544,0,3.0,0,0,1,1,25.6,0,0,39600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,2,1,23.2,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,3,1,23.2,0,0,37500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,3.0,0,0,2,1,23.2,0,0,46500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,2,1,24.4,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,5.0,0,0,3,1,23.2,0,0,56100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24555.555555555555,0,5.0,0,0,2,1,25.6,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,10.0,0,0,4,1,23.2,0,0,59100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,3.0,0,0,2,1,24.4,0,0,46500.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43093.75,0,10.0,0,0,4,0,24.0,0,0,59100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
49692.307692307695,0,5.0,0,0,4,1,23.8,0,0,75000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
26961.764705882353,1,1.0,0,0,4,1,25.6,0,0,22600.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
35900.0,0,3.0,0,0,1,1,22.6,0,0,39600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
43729.166666666664,0,2.0,0,0,2,1,23.2,0,0,54000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42673.913043478264,0,5.0,0,0,2,1,24.4,0,0,56100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24555.555555555555,0,5.0,0,0,4,1,25.6,0,0,42000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
